,FLIGHTDATE,DEST,DESTOBSERVATIONTIME,0,1
1468,20180727,DEN,2018-07-28 12:18:00+00:00,DEN,72565003017
1469,20180727,DEN,2018-07-28 12:18:00+00:00,DEN,72565003017
1470,20180728,DEN,2018-07-28 14:53:00+00:00,DEN,72565003017
1471,20180728,DEN,2018-07-28 12:18:00+00:00,DEN,72565003017
1472,20180728,DEN,2018-07-28 14:53:00+00:00,DEN,72565003017
1473,20180728,DEN,2018-07-28 14:53:00+00:00,DEN,72565003017
1474,20180728,DEN,2018-07-28 13:53:00+00:00,DEN,72565003017
1475,20180728,DEN,2018-07-29 12:15:00+00:00,DEN,72565003017
1476,20180728,DEN,2018-07-28 14:53:00+00:00,DEN,72565003017
1477,20180728,DEN,2018-07-28 14:53:00+00:00,DEN,72565003017
1478,20180728,DEN,2018-07-28 13:53:00+00:00,DEN,72565003017
1479,20180728,DEN,2018-07-28 14:53:00+00:00,DEN,72565003017
1480,20180728,DEN,2018-07-29 12:15:00+00:00,DEN,72565003017
1481,20180728,DEN,2018-07-28 13:53:00+00:00,DEN,72565003017
1482,20180728,DEN,2018-07-28 14:53:00+00:00,DEN,72565003017
1483,20180728,DEN,2018-07-28 13:53:00+00:00,DEN,72565003017
1484,20180728,DEN,2018-07-29 12:15:00+00:00,DEN,72565003017
1485,20180728,DEN,2018-07-28 13:53:00+00:00,DEN,72565003017
1486,20180728,DEN,2018-07-28 14:53:00+00:00,DEN,72565003017
1487,20180728,DEN,2018-07-28 14:53:00+00:00,DEN,72565003017
1488,20180728,DEN,2018-07-29 12:15:00+00:00,DEN,72565003017
1489,20180728,DEN,2018-07-28 14:53:00+00:00,DEN,72565003017
1490,20180728,DEN,2018-07-28 14:53:00+00:00,DEN,72565003017
1491,20180728,DEN,2018-07-28 13:53:00+00:00,DEN,72565003017
1492,20180728,DEN,2018-07-28 14:53:00+00:00,DEN,72565003017
1493,20180728,DEN,2018-07-28 14:53:00+00:00,DEN,72565003017
1494,20180728,DEN,2018-07-28 14:53:00+00:00,DEN,72565003017
1495,20180728,DEN,2018-07-28 14:53:00+00:00,DEN,72565003017
1496,20180728,DEN,2018-07-28 14:53:00+00:00,DEN,72565003017
1497,20180728,DEN,2018-07-29 12:15:00+00:00,DEN,72565003017
1498,20180728,DEN,2018-07-28 12:18:00+00:00,DEN,72565003017
1499,20180728,DEN,2018-07-28 12:18:00+00:00,DEN,72565003017
1500,20180728,DEN,2018-07-28 14:53:00+00:00,DEN,72565003017
1501,20180728,DEN,2018-07-28 13:53:00+00:00,DEN,72565003017
1502,20180728,DEN,2018-07-28 14:53:00+00:00,DEN,72565003017
1503,20180728,DEN,2018-07-28 14:53:00+00:00,DEN,72565003017
1504,20180728,DEN,2018-07-28 12:18:00+00:00,DEN,72565003017
1505,20180728,DEN,2018-07-28 14:53:00+00:00,DEN,72565003017
1506,20180728,DEN,2018-07-28 14:53:00+00:00,DEN,72565003017
1507,20180728,DEN,2018-07-28 12:18:00+00:00,DEN,72565003017
1508,20180728,DEN,2018-07-28 13:53:00+00:00,DEN,72565003017
1509,20180728,DEN,2018-07-28 14:53:00+00:00,DEN,72565003017
1510,20180728,DEN,2018-07-28 14:53:00+00:00,DEN,72565003017
1511,20180728,DEN,2018-07-28 12:18:00+00:00,DEN,72565003017
1512,20180729,DEN,2018-07-29 12:15:00+00:00,DEN,72565003017
1513,20180729,DEN,2018-07-29 12:15:00+00:00,DEN,72565003017
1514,20180729,DEN,2018-07-29 12:15:00+00:00,DEN,72565003017
1515,20180729,MIA,2018-07-29 15:19:00+00:00,MIA,72202012839
1516,20180729,MIA,2018-07-29 15:19:00+00:00,MIA,72202012839
1517,20180729,DEN,2018-07-29 12:15:00+00:00,DEN,72565003017
1518,20180729,DEN,2018-07-29 12:15:00+00:00,DEN,72565003017
1519,20180802,CVG,2018-08-02 12:06:00+00:00,CVG,72421093814
1520,20180803,EZE,2018-08-04 12:00:00+00:00,EZE,87576099999
1521,20180803,SJO,2018-08-04 06:00:00+00:00,SJO,78762099999
1522,20180807,BDL,2018-08-08 09:25:00+00:00,BDL,72508014740
1523,20180807,BWI,2018-08-07 20:48:00+00:00,BWI,72406093721
1524,20180808,LAX,2018-08-09 07:53:00+00:00,LAX,72295023174
1525,20180808,LAX,2018-08-09 07:53:00+00:00,LAX,72295023174
1526,20180808,BOS,2018-08-08 19:13:00+00:00,BOS,72509014739
1527,20180808,LAX,2018-08-09 07:53:00+00:00,LAX,72295023174
1528,20180808,BOS,2018-08-08 19:13:00+00:00,BOS,72509014739
1529,20180808,SJD,2018-08-08 20:21:00+00:00,SJD,76405699999
1530,20180808,BOS,2018-08-08 19:13:00+00:00,BOS,72509014739
1531,20180811,BOS,2018-08-12 04:54:00+00:00,BOS,72509014739
1532,20180811,MIA,2018-08-11 19:53:00+00:00,MIA,72202012839
1533,20180811,MIA,2018-08-11 19:53:00+00:00,MIA,72202012839
1534,20180811,BOS,2018-08-12 04:54:00+00:00,BOS,72509014739
1535,20180812,BOS,2018-08-12 15:54:00+00:00,BOS,72509014739
1536,20180812,BOS,2018-08-12 14:23:00+00:00,BOS,72509014739
1537,20180812,BOS,2018-08-12 13:54:00+00:00,BOS,72509014739
1538,20180812,BOS,2018-08-12 13:54:00+00:00,BOS,72509014739
1539,20180813,BOS,2018-08-14 01:54:00+00:00,BOS,72509014739
1540,20180813,BOS,2018-08-14 11:23:00+00:00,BOS,72509014739
1541,20180813,BOS,2018-08-14 10:04:00+00:00,BOS,72509014739
1542,20180813,DEN,2018-08-14 12:21:00+00:00,DEN,72565003017
1543,20180813,BOS,2018-08-14 02:54:00+00:00,BOS,72509014739
1544,20180813,BOS,2018-08-14 02:54:00+00:00,BOS,72509014739
1545,20180813,BOS,2018-08-14 05:54:00+00:00,BOS,72509014739
1546,20180813,BOS,2018-08-14 01:54:00+00:00,BOS,72509014739
1547,20180813,BOS,2018-08-14 04:54:00+00:00,BOS,72509014739
1548,20180813,BOS,2018-08-14 12:54:00+00:00,BOS,72509014739
1549,20180813,BOS,2018-08-14 01:54:00+00:00,BOS,72509014739
1550,20180813,BOS,2018-08-14 01:54:00+00:00,BOS,72509014739
1551,20180813,DEN,2018-08-14 12:21:00+00:00,DEN,72565003017
1552,20180813,DEN,2018-08-14 12:21:00+00:00,DEN,72565003017
1553,20180813,DEN,2018-08-14 12:21:00+00:00,DEN,72565003017
1554,20180813,BOS,2018-08-14 02:54:00+00:00,BOS,72509014739
1555,20180813,BOS,2018-08-14 10:04:00+00:00,BOS,72509014739
1556,20180813,BOS,2018-08-14 02:54:00+00:00,BOS,72509014739
1557,20180813,DEN,2018-08-14 12:21:00+00:00,DEN,72565003017
1558,20180813,BOS,2018-08-14 04:54:00+00:00,BOS,72509014739
1559,20180814,DEN,2018-08-14 13:53:00+00:00,DEN,72565003017
1560,20180814,DEN,2018-08-14 13:53:00+00:00,DEN,72565003017
1561,20180814,DEN,2018-08-14 13:53:00+00:00,DEN,72565003017
1562,20180814,DEN,2018-08-14 12:21:00+00:00,DEN,72565003017
1563,20180814,BOS,2018-08-14 12:54:00+00:00,BOS,72509014739
1564,20180814,DEN,2018-08-14 13:53:00+00:00,DEN,72565003017
1565,20180814,DEN,2018-08-14 12:21:00+00:00,DEN,72565003017
1566,20180814,DEN,2018-08-14 13:53:00+00:00,DEN,72565003017
1567,20180814,DEN,2018-08-14 12:21:00+00:00,DEN,72565003017
1568,20180814,DEN,2018-08-14 13:53:00+00:00,DEN,72565003017
1569,20180814,BOS,2018-08-14 13:54:00+00:00,BOS,72509014739
1570,20180814,DEN,2018-08-14 13:53:00+00:00,DEN,72565003017
1571,20180814,DEN,2018-08-14 12:21:00+00:00,DEN,72565003017
1572,20180814,DEN,2018-08-14 12:21:00+00:00,DEN,72565003017
1573,20180814,BOS,2018-08-14 13:54:00+00:00,BOS,72509014739
1574,20180814,DEN,2018-08-14 12:21:00+00:00,DEN,72565003017
1575,20180814,DEN,2018-08-14 13:53:00+00:00,DEN,72565003017
1576,20180814,BOS,2018-08-14 11:23:00+00:00,BOS,72509014739
1577,20180818,BTV,2018-08-19 03:10:00+00:00,BTV,72617014742
1578,20180818,MIA,2018-08-19 04:26:00+00:00,MIA,72202012839
1579,20180819,RSW,2018-08-19 19:25:00+00:00,RSW,72210812894
1580,20180821,DEN,2018-08-22 12:15:00+00:00,DEN,72565003017
1581,20180821,DEN,2018-08-22 12:15:00+00:00,DEN,72565003017
1582,20180821,DEN,2018-08-22 12:15:00+00:00,DEN,72565003017
1583,20180821,DEN,2018-08-22 12:15:00+00:00,DEN,72565003017
1584,20180821,DEN,2018-08-22 12:15:00+00:00,DEN,72565003017
1585,20180822,DEN,2018-08-22 13:53:00+00:00,DEN,72565003017
1586,20180822,DEN,2018-08-22 12:15:00+00:00,DEN,72565003017
1587,20180822,DEN,2018-08-22 13:53:00+00:00,DEN,72565003017
1588,20180822,DEN,2018-08-22 13:53:00+00:00,DEN,72565003017
1589,20180822,DEN,2018-08-22 13:53:00+00:00,DEN,72565003017
1590,20180822,DEN,2018-08-22 12:15:00+00:00,DEN,72565003017
1591,20180822,DEN,2018-08-22 13:53:00+00:00,DEN,72565003017
1592,20180822,DEN,2018-08-22 12:15:00+00:00,DEN,72565003017
1593,20180822,DEN,2018-08-22 12:15:00+00:00,DEN,72565003017
1594,20180822,DEN,2018-08-22 13:53:00+00:00,DEN,72565003017
1595,20180822,DEN,2018-08-22 12:15:00+00:00,DEN,72565003017
1596,20180823,OPO,2018-08-24 08:00:00+00:00,OPO,8545099999
1597,20180824,DLH,2018-08-25 03:26:00+00:00,DLH,72745014913
1598,20180825,ZRH,2018-08-26 06:20:00+00:00,ZRH,6670099999
1599,20180825,ZRH,2018-08-26 06:20:00+00:00,ZRH,6670099999
1600,20180826,ORD,2018-08-26 13:01:00+00:00,ORD,72530094846
1601,20180826,ORD,2018-08-26 13:01:00+00:00,ORD,72530094846
1602,20180826,ORD,2018-08-26 13:01:00+00:00,ORD,72530094846
1603,20180826,ORD,2018-08-26 13:01:00+00:00,ORD,72530094846
1604,20180826,ORD,2018-08-26 13:01:00+00:00,ORD,72530094846
1605,20180826,ORD,2018-08-26 13:01:00+00:00,ORD,72530094846
1606,20180826,SCL,2018-08-27 12:00:00+00:00,SCL,85574099999
1607,20180826,ORD,2018-08-26 13:01:00+00:00,ORD,72530094846
1608,20180826,ORD,2018-08-26 13:01:00+00:00,ORD,72530094846
1609,20180826,ORD,2018-08-26 13:01:00+00:00,ORD,72530094846
1610,20180826,ORD,2018-08-26 13:01:00+00:00,ORD,72530094846
1611,20180826,ORD,2018-08-26 13:01:00+00:00,ORD,72530094846
1612,20180826,ORD,2018-08-26 13:01:00+00:00,ORD,72530094846
1613,20180826,ORD,2018-08-26 13:01:00+00:00,ORD,72530094846
1614,20180826,ORD,2018-08-26 13:01:00+00:00,ORD,72530094846
1615,20180826,ORD,2018-08-26 13:01:00+00:00,ORD,72530094846
1616,20180826,ORD,2018-08-26 13:01:00+00:00,ORD,72530094846
1617,20180826,ORD,2018-08-26 13:01:00+00:00,ORD,72530094846
1618,20180826,ORD,2018-08-26 13:01:00+00:00,ORD,72530094846
1619,20180826,ORD,2018-08-26 13:01:00+00:00,ORD,72530094846
1620,20180826,BZE,2018-08-26 17:31:00+00:00,BZE,78583099999
1621,20180826,ORD,2018-08-26 13:01:00+00:00,ORD,72530094846
1622,20180826,ORD,2018-08-26 13:01:00+00:00,ORD,72530094846
1623,20180826,ORD,2018-08-26 13:01:00+00:00,ORD,72530094846
1624,20180826,ORD,2018-08-26 13:01:00+00:00,ORD,72530094846
1625,20180826,ORD,2018-08-26 13:01:00+00:00,ORD,72530094846
1626,20180826,ORD,2018-08-26 13:01:00+00:00,ORD,72530094846
1627,20180827,SCL,2018-08-28 12:00:00+00:00,SCL,85574099999
1628,20180828,SCL,2018-08-29 12:00:00+00:00,SCL,85574099999
1629,20180829,CDG,2018-08-30 07:00:00+00:00,CDG,7157099999
1630,20180902,EZE,2018-09-03 12:00:00+00:00,EZE,87576099999
1631,20180903,EDI,2018-09-04 06:20:00+00:00,EDI,3160099999
1632,20180903,EDI,2018-09-04 06:20:00+00:00,EDI,3160099999
1633,20180904,HAM,2018-09-05 05:20:00+00:00,HAM,10147099999
1634,20180905,MUC,2018-09-06 05:20:00+00:00,MUC,10866099999
1635,20180905,MUC,2018-09-06 05:20:00+00:00,MUC,10866099999
1636,20180905,MUC,2018-09-06 05:20:00+00:00,MUC,10866099999
1637,20180906,DEN,2018-09-07 12:10:00+00:00,DEN,72565003017
1638,20180906,DEN,2018-09-07 12:10:00+00:00,DEN,72565003017
1639,20180906,DEN,2018-09-07 12:10:00+00:00,DEN,72565003017
1640,20180906,DEN,2018-09-07 12:10:00+00:00,DEN,72565003017
1641,20180906,DEN,2018-09-07 06:18:00+00:00,DEN,72565003017
1642,20180906,LIS,2018-09-07 07:00:00+00:00,LIS,8536099999
1643,20180906,DEN,2018-09-07 12:10:00+00:00,DEN,72565003017
1644,20180906,DEN,2018-09-07 06:18:00+00:00,DEN,72565003017
1645,20180907,DEN,2018-09-07 12:10:00+00:00,DEN,72565003017
1646,20180907,DEN,2018-09-07 14:53:00+00:00,DEN,72565003017
1647,20180907,DEN,2018-09-07 13:53:00+00:00,DEN,72565003017
1648,20180907,DEN,2018-09-07 13:53:00+00:00,DEN,72565003017
1649,20180907,DEN,2018-09-07 14:53:00+00:00,DEN,72565003017
1650,20180907,DEN,2018-09-07 13:53:00+00:00,DEN,72565003017
1651,20180907,DEN,2018-09-07 14:53:00+00:00,DEN,72565003017
1652,20180907,DEN,2018-09-07 14:53:00+00:00,DEN,72565003017
1653,20180907,DEN,2018-09-07 14:53:00+00:00,DEN,72565003017
1654,20180907,DEN,2018-09-07 13:53:00+00:00,DEN,72565003017
1655,20180907,DEN,2018-09-07 14:53:00+00:00,DEN,72565003017
1656,20180907,DEN,2018-09-07 14:53:00+00:00,DEN,72565003017
1657,20180907,DEN,2018-09-07 14:53:00+00:00,DEN,72565003017
1658,20180907,DEN,2018-09-07 14:53:00+00:00,DEN,72565003017
1659,20180907,DEN,2018-09-07 12:10:00+00:00,DEN,72565003017
1660,20180907,DEN,2018-09-07 14:53:00+00:00,DEN,72565003017
1661,20180907,DEN,2018-09-07 14:53:00+00:00,DEN,72565003017
1662,20180907,DEN,2018-09-07 13:53:00+00:00,DEN,72565003017
1663,20180907,DEN,2018-09-07 14:53:00+00:00,DEN,72565003017
1664,20180907,DEN,2018-09-07 14:53:00+00:00,DEN,72565003017
1665,20180907,DEN,2018-09-07 12:10:00+00:00,DEN,72565003017
1666,20180907,DEN,2018-09-07 14:53:00+00:00,DEN,72565003017
1667,20180907,DEN,2018-09-07 12:10:00+00:00,DEN,72565003017
1668,20180907,DEN,2018-09-07 14:53:00+00:00,DEN,72565003017
1669,20180907,DEN,2018-09-07 12:10:00+00:00,DEN,72565003017
1670,20180907,DEN,2018-09-07 14:53:00+00:00,DEN,72565003017
1671,20180907,DEN,2018-09-07 14:53:00+00:00,DEN,72565003017
1672,20180907,DEN,2018-09-07 14:53:00+00:00,DEN,72565003017
1673,20180907,DEN,2018-09-07 14:53:00+00:00,DEN,72565003017
1674,20180907,DEN,2018-09-07 13:53:00+00:00,DEN,72565003017
1675,20180907,DEN,2018-09-07 14:53:00+00:00,DEN,72565003017
1676,20180908,OPO,2018-09-09 08:00:00+00:00,OPO,8545099999
1677,20180909,CLT,2018-09-09 19:20:00+00:00,CLT,72314013881
1678,20180909,IAH,2018-09-10 11:11:00+00:00,IAH,72243012960
1679,20180909,CDG,2018-09-10 07:00:00+00:00,CDG,7157099999
1680,20180909,IAH,2018-09-10 11:11:00+00:00,IAH,72243012960
1681,20180910,IAH,2018-09-10 12:53:00+00:00,IAH,72243012960
1682,20180910,IAH,2018-09-10 11:11:00+00:00,IAH,72243012960
1683,20180910,IAH,2018-09-10 11:11:00+00:00,IAH,72243012960
1684,20180910,IAH,2018-09-10 11:11:00+00:00,IAH,72243012960
1685,20180910,BWI,2018-09-11 09:54:00+00:00,BWI,72406093721
1686,20180910,BWI,2018-09-11 09:54:00+00:00,BWI,72406093721
1687,20180910,IAH,2018-09-10 11:11:00+00:00,IAH,72243012960
1688,20180910,IAH,2018-09-10 11:11:00+00:00,IAH,72243012960
1689,20180911,IAD,2018-09-11 14:52:00+00:00,IAD,72403093738
1690,20180911,BWI,2018-09-11 13:18:00+00:00,BWI,72406093721
1691,20180911,IAD,2018-09-11 13:52:00+00:00,IAD,72403093738
1692,20180911,CUN,2018-09-11 16:07:00+00:00,CUN,76595099999
1693,20180912,HAM,2018-09-13 05:20:00+00:00,HAM,10147099999
1694,20180912,LGA,2018-09-12 13:51:00+00:00,LGA,72503014732
1695,20180913,SCL,2018-09-14 12:00:00+00:00,SCL,85574099999
1696,20180914,BOS,2018-09-15 11:26:00+00:00,BOS,72509014739
1697,20180914,BOS,2018-09-15 12:17:00+00:00,BOS,72509014739
1698,20180915,BOS,2018-09-15 13:54:00+00:00,BOS,72509014739
1699,20180915,BOS,2018-09-15 12:17:00+00:00,BOS,72509014739
1700,20180915,OPO,2018-09-16 08:00:00+00:00,OPO,8545099999
1701,20180916,ZRH,2018-09-17 06:20:00+00:00,ZRH,6670099999
1702,20180916,EZE,2018-09-17 12:00:00+00:00,EZE,87576099999
1703,20180916,ZRH,2018-09-17 08:20:00+00:00,ZRH,6670099999
1704,20180916,ZRH,2018-09-17 06:20:00+00:00,ZRH,6670099999
1705,20180916,OPO,2018-09-17 08:00:00+00:00,OPO,8545099999
1706,20180917,CLE,2018-09-18 10:51:00+00:00,CLE,72524014820
1707,20180923,RDU,2018-09-23 13:51:00+00:00,RDU,72306013722
1708,20180923,DLH,2018-09-24 03:55:00+00:00,DLH,72745014913
1709,20180923,RDU,2018-09-23 13:51:00+00:00,RDU,72306013722
1710,20180925,IAD,2018-09-25 15:23:00+00:00,IAD,72403093738
1711,20180925,IAD,2018-09-25 15:23:00+00:00,IAD,72403093738
1712,20180925,IAD,2018-09-25 15:23:00+00:00,IAD,72403093738
1713,20180925,IAD,2018-09-25 15:23:00+00:00,IAD,72403093738
1714,20180925,IAD,2018-09-25 15:23:00+00:00,IAD,72403093738
1715,20180925,IAD,2018-09-25 15:23:00+00:00,IAD,72403093738
1716,20180925,IAD,2018-09-25 15:23:00+00:00,IAD,72403093738
1717,20180925,IAD,2018-09-25 15:23:00+00:00,IAD,72403093738
1718,20180925,IAD,2018-09-25 15:23:00+00:00,IAD,72403093738
1719,20180925,IAD,2018-09-25 15:23:00+00:00,IAD,72403093738
1720,20180925,BDL,2018-09-26 04:51:00+00:00,BDL,72508014740
1721,20180926,ZRH,2018-09-27 06:20:00+00:00,ZRH,6670099999
1722,20180926,ZRH,2018-09-27 06:20:00+00:00,ZRH,6670099999
1723,20180927,BNA,2018-09-28 10:26:00+00:00,BNA,72327013897
1724,20180930,BIL,2018-09-30 18:03:00+00:00,BIL,72677024033
1725,20181001,DSM,2018-10-01 16:54:00+00:00,DSM,72546014933
1726,20181001,DSM,2018-10-01 17:54:00+00:00,DSM,72546014933
1727,20181002,IAH,2018-10-03 10:53:00+00:00,IAH,72243012960
1728,20181002,IAH,2018-10-03 10:53:00+00:00,IAH,72243012960
1729,20181002,IAH,2018-10-03 10:53:00+00:00,IAH,72243012960
1730,20181002,IAH,2018-10-03 13:53:00+00:00,IAH,72243012960
1731,20181002,IAH,2018-10-03 11:53:00+00:00,IAH,72243012960
1732,20181002,IAH,2018-10-03 11:53:00+00:00,IAH,72243012960
1733,20181002,IAH,2018-10-03 10:53:00+00:00,IAH,72243012960
1734,20181002,YYC,2018-10-02 19:00:00+00:00,YYC,71877099999
1735,20181002,IAH,2018-10-03 10:53:00+00:00,IAH,72243012960
1736,20181003,PHL,2018-10-04 12:27:00+00:00,PHL,72408013739
1737,20181003,IAH,2018-10-03 13:53:00+00:00,IAH,72243012960
1738,20181003,IAH,2018-10-03 13:53:00+00:00,IAH,72243012960
1739,20181003,IAH,2018-10-03 13:53:00+00:00,IAH,72243012960
1740,20181003,IAH,2018-10-03 10:53:00+00:00,IAH,72243012960
1741,20181003,IAH,2018-10-03 11:53:00+00:00,IAH,72243012960
1742,20181003,IAH,2018-10-03 13:53:00+00:00,IAH,72243012960
1743,20181003,IAH,2018-10-03 11:53:00+00:00,IAH,72243012960
1744,20181003,IAH,2018-10-03 11:53:00+00:00,IAH,72243012960
1745,20181003,IAH,2018-10-03 12:53:00+00:00,IAH,72243012960
1746,20181003,IAH,2018-10-03 13:53:00+00:00,IAH,72243012960
1747,20181003,IAH,2018-10-03 13:53:00+00:00,IAH,72243012960
1748,20181003,IAH,2018-10-03 13:53:00+00:00,IAH,72243012960
1749,20181003,IAH,2018-10-03 10:53:00+00:00,IAH,72243012960
1750,20181003,IAH,2018-10-03 10:53:00+00:00,IAH,72243012960
1751,20181003,IAH,2018-10-03 10:53:00+00:00,IAH,72243012960
1752,20181003,IAH,2018-10-03 13:53:00+00:00,IAH,72243012960
1753,20181003,IAH,2018-10-03 13:53:00+00:00,IAH,72243012960
1754,20181003,IAH,2018-10-03 13:53:00+00:00,IAH,72243012960
1755,20181003,IAH,2018-10-03 11:53:00+00:00,IAH,72243012960
1756,20181003,IAH,2018-10-03 13:53:00+00:00,IAH,72243012960
1757,20181003,IAD,2018-10-04 11:52:00+00:00,IAD,72403093738
1758,20181003,IAH,2018-10-03 13:53:00+00:00,IAH,72243012960
1759,20181003,IAH,2018-10-03 11:53:00+00:00,IAH,72243012960
1760,20181003,IAH,2018-10-03 13:53:00+00:00,IAH,72243012960
1761,20181003,IAH,2018-10-03 13:53:00+00:00,IAH,72243012960
1762,20181003,IAH,2018-10-03 13:53:00+00:00,IAH,72243012960
1763,20181003,IAH,2018-10-03 13:53:00+00:00,IAH,72243012960
1764,20181003,IAH,2018-10-03 13:53:00+00:00,IAH,72243012960
1765,20181003,IAH,2018-10-03 13:53:00+00:00,IAH,72243012960
1766,20181003,IAH,2018-10-03 13:53:00+00:00,IAH,72243012960
1767,20181003,IAH,2018-10-03 13:53:00+00:00,IAH,72243012960
1768,20181003,IAH,2018-10-03 13:53:00+00:00,IAH,72243012960
1769,20181003,IAD,2018-10-04 11:52:00+00:00,IAD,72403093738
1770,20181003,IAH,2018-10-03 13:53:00+00:00,IAH,72243012960
1771,20181003,IAH,2018-10-03 13:53:00+00:00,IAH,72243012960
1772,20181003,IAH,2018-10-03 13:53:00+00:00,IAH,72243012960
1773,20181003,IAH,2018-10-03 13:53:00+00:00,IAH,72243012960
1774,20181004,IAD,2018-10-04 11:52:00+00:00,IAD,72403093738
1775,20181004,IAD,2018-10-04 11:52:00+00:00,IAD,72403093738
1776,20181004,IAD,2018-10-04 13:52:00+00:00,IAD,72403093738
1777,20181004,IAH,2018-10-05 11:53:00+00:00,IAH,72243012960
1778,20181004,IAD,2018-10-04 11:52:00+00:00,IAD,72403093738
1779,20181004,IAD,2018-10-04 11:52:00+00:00,IAD,72403093738
1780,20181004,IAH,2018-10-05 11:53:00+00:00,IAH,72243012960
1781,20181004,IAD,2018-10-04 11:52:00+00:00,IAD,72403093738
1782,20181004,IAD,2018-10-04 11:52:00+00:00,IAD,72403093738
1783,20181004,IAD,2018-10-04 11:52:00+00:00,IAD,72403093738
1784,20181005,IAH,2018-10-05 11:53:00+00:00,IAH,72243012960
1785,20181005,IAH,2018-10-05 12:53:00+00:00,IAH,72243012960
1786,20181005,LHR,2018-10-06 04:20:00+00:00,LHR,3772099999
1787,20181005,IAH,2018-10-05 11:53:00+00:00,IAH,72243012960
1788,20181005,IAH,2018-10-05 11:53:00+00:00,IAH,72243012960
1789,20181005,IAH,2018-10-05 11:53:00+00:00,IAH,72243012960
1790,20181006,IAD,2018-10-07 11:24:00+00:00,IAD,72403093738
1791,20181007,DEN,2018-10-08 03:13:00+00:00,DEN,72565003017
1792,20181007,DEN,2018-10-08 00:53:00+00:00,DEN,72565003017
1793,20181007,DEN,2018-10-08 02:25:00+00:00,DEN,72565003017
1794,20181007,DEN,2018-10-08 01:10:00+00:00,DEN,72565003017
1795,20181007,DEN,2018-10-08 00:53:00+00:00,DEN,72565003017
1796,20181007,DEN,2018-10-08 01:10:00+00:00,DEN,72565003017
1797,20181007,DEN,2018-10-08 00:53:00+00:00,DEN,72565003017
1798,20181007,DEN,2018-10-08 00:53:00+00:00,DEN,72565003017
1799,20181007,DEN,2018-10-08 00:53:00+00:00,DEN,72565003017
1800,20181007,DEN,2018-10-08 00:53:00+00:00,DEN,72565003017
1801,20181007,DEN,2018-10-08 00:53:00+00:00,DEN,72565003017
1802,20181007,IAD,2018-10-07 11:24:00+00:00,IAD,72403093738
1803,20181007,DEN,2018-10-08 00:53:00+00:00,DEN,72565003017
1804,20181007,DEN,2018-10-08 02:25:00+00:00,DEN,72565003017
1805,20181007,IAD,2018-10-07 11:24:00+00:00,IAD,72403093738
1806,20181007,DEN,2018-10-08 01:10:00+00:00,DEN,72565003017
1807,20181007,DEN,2018-10-08 03:13:00+00:00,DEN,72565003017
1808,20181007,IAD,2018-10-07 11:24:00+00:00,IAD,72403093738
1809,20181007,DEN,2018-10-08 01:10:00+00:00,DEN,72565003017
1810,20181007,DEN,2018-10-08 03:13:00+00:00,DEN,72565003017
1811,20181007,CLE,2018-10-08 03:51:00+00:00,CLE,72524014820
1812,20181007,DEN,2018-10-08 01:10:00+00:00,DEN,72565003017
1813,20181007,DEN,2018-10-08 00:53:00+00:00,DEN,72565003017
1814,20181007,DEN,2018-10-08 02:25:00+00:00,DEN,72565003017
1815,20181007,DEN,2018-10-08 00:53:00+00:00,DEN,72565003017
1816,20181007,DEN,2018-10-08 00:53:00+00:00,DEN,72565003017
1817,20181007,DEN,2018-10-08 00:53:00+00:00,DEN,72565003017
1818,20181007,IAD,2018-10-07 11:24:00+00:00,IAD,72403093738
1819,20181007,BWI,2018-10-08 09:17:00+00:00,BWI,72406093721
1820,20181007,DEN,2018-10-08 01:10:00+00:00,DEN,72565003017
1821,20181007,DEN,2018-10-08 01:10:00+00:00,DEN,72565003017
1822,20181007,DEN,2018-10-08 03:13:00+00:00,DEN,72565003017
1823,20181007,DEN,2018-10-08 01:10:00+00:00,DEN,72565003017
1824,20181007,DEN,2018-10-08 01:10:00+00:00,DEN,72565003017
1825,20181007,DEN,2018-10-08 01:10:00+00:00,DEN,72565003017
1826,20181007,IAD,2018-10-07 11:24:00+00:00,IAD,72403093738
1827,20181007,DEN,2018-10-08 03:13:00+00:00,DEN,72565003017
1828,20181007,CLE,2018-10-07 13:51:00+00:00,CLE,72524014820
1829,20181007,DEN,2018-10-08 01:10:00+00:00,DEN,72565003017
1830,20181007,DEN,2018-10-08 03:13:00+00:00,DEN,72565003017
1831,20181007,DEN,2018-10-08 00:53:00+00:00,DEN,72565003017
1832,20181007,DEN,2018-10-08 00:53:00+00:00,DEN,72565003017
1833,20181007,DEN,2018-10-08 00:53:00+00:00,DEN,72565003017
1834,20181007,IAD,2018-10-07 11:24:00+00:00,IAD,72403093738
1835,20181007,IAD,2018-10-07 11:24:00+00:00,IAD,72403093738
1836,20181007,BWI,2018-10-08 09:17:00+00:00,BWI,72406093721
1837,20181007,DEN,2018-10-08 03:13:00+00:00,DEN,72565003017
1838,20181007,DEN,2018-10-08 03:13:00+00:00,DEN,72565003017
1839,20181007,DEN,2018-10-08 03:13:00+00:00,DEN,72565003017
1840,20181007,CLE,2018-10-08 03:51:00+00:00,CLE,72524014820
1841,20181007,DEN,2018-10-08 03:13:00+00:00,DEN,72565003017
1842,20181007,DEN,2018-10-08 00:53:00+00:00,DEN,72565003017
1843,20181007,DEN,2018-10-08 01:10:00+00:00,DEN,72565003017
1844,20181007,DEN,2018-10-08 03:13:00+00:00,DEN,72565003017
